# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
2.955             	(-9.9999999912e-05 -4.4955572041e-13 0.0000000000e+00)	1.0000000000e-04
2.96              	(-9.9999999919e-05 -4.3799592085e-13 0.0000000000e+00)	1.0000000000e-04
2.965             	(-9.9999999926e-05 -4.2600226087e-13 0.0000000000e+00)	1.0000000000e-04
2.97              	(-9.9999999932e-05 -4.1326525126e-13 0.0000000000e+00)	1.0000000000e-04
2.975             	(-9.9999999938e-05 -4.0064357657e-13 0.0000000000e+00)	1.0000000000e-04
2.98              	(-9.9999999939e-05 -3.8664822654e-13 0.0000000000e+00)	1.0000000000e-04
2.985             	(-9.9999999944e-05 -3.7350051107e-13 0.0000000000e+00)	1.0000000000e-04
2.99              	(-9.9999999949e-05 -3.6058385391e-13 0.0000000000e+00)	1.0000000000e-04
2.995             	(-9.9999999953e-05 -3.4813750544e-13 0.0000000000e+00)	1.0000000000e-04
3                 	(-9.9999999957e-05 -3.3693003768e-13 0.0000000000e+00)	1.0000000000e-04
3.005             	(-9.9999999958e-05 -3.2655145064e-13 0.0000000000e+00)	1.0000000000e-04
3.01              	(-9.9999999961e-05 -3.1729276536e-13 0.0000000000e+00)	1.0000000000e-04
3.015             	(-9.9999999965e-05 -3.0919816662e-13 0.0000000000e+00)	1.0000000000e-04
3.02              	(-9.9999999968e-05 -3.0119061069e-13 0.0000000000e+00)	1.0000000000e-04
3.025             	(-9.9999999971e-05 -2.9412787453e-13 0.0000000000e+00)	1.0000000000e-04
3.03              	(-9.9999999971e-05 -2.8727351542e-13 0.0000000000e+00)	1.0000000000e-04
3.035             	(-9.9999999973e-05 -2.8094666693e-13 0.0000000000e+00)	1.0000000000e-04
3.04              	(-9.9999999976e-05 -2.7523620064e-13 0.0000000000e+00)	1.0000000000e-04
3.045             	(-9.9999999978e-05 -2.6961312636e-13 0.0000000000e+00)	1.0000000000e-04
3.05              	(-9.9999999980e-05 -2.6420794437e-13 0.0000000000e+00)	1.0000000000e-04
3.055             	(-9.9999999979e-05 -2.5815406118e-13 0.0000000000e+00)	1.0000000000e-04
3.06              	(-9.9999999981e-05 -2.5192242777e-13 0.0000000000e+00)	1.0000000000e-04
3.065             	(-9.9999999983e-05 -2.4555588884e-13 0.0000000000e+00)	1.0000000000e-04
3.07              	(-9.9999999985e-05 -2.3887243077e-13 0.0000000000e+00)	1.0000000000e-04
3.075             	(-9.9999999986e-05 -2.3221430148e-13 0.0000000000e+00)	1.0000000000e-04
3.08              	(-9.9999999985e-05 -2.2531465497e-13 0.0000000000e+00)	1.0000000000e-04
3.085             	(-9.9999999987e-05 -2.1842144672e-13 0.0000000000e+00)	1.0000000000e-04
3.09              	(-9.9999999988e-05 -2.1172111154e-13 0.0000000000e+00)	1.0000000000e-04
3.095             	(-9.9999999989e-05 -2.0481744406e-13 0.0000000000e+00)	1.0000000000e-04
3.1               	(-9.9999999990e-05 -1.9833392393e-13 0.0000000000e+00)	1.0000000000e-04
3.105             	(-9.9999999990e-05 -1.9191384635e-13 0.0000000000e+00)	1.0000000000e-04
3.11              	(-9.9999999990e-05 -1.8583150023e-13 0.0000000000e+00)	1.0000000000e-04
3.115             	(-9.9999999992e-05 -1.8014232849e-13 0.0000000000e+00)	1.0000000000e-04
3.12              	(-9.9999999992e-05 -1.7478578269e-13 0.0000000000e+00)	1.0000000000e-04
3.125             	(-9.9999999993e-05 -1.6985929540e-13 0.0000000000e+00)	1.0000000000e-04
3.13              	(-9.9999999992e-05 -1.6524262828e-13 0.0000000000e+00)	1.0000000000e-04
3.135             	(-9.9999999993e-05 -1.6074159575e-13 0.0000000000e+00)	1.0000000000e-04
3.14              	(-9.9999999994e-05 -1.5668518586e-13 0.0000000000e+00)	1.0000000000e-04
3.145             	(-9.9999999995e-05 -1.5274141503e-13 0.0000000000e+00)	1.0000000000e-04
3.15              	(-9.9999999995e-05 -1.4908582099e-13 0.0000000000e+00)	1.0000000000e-04
3.155             	(-9.9999999994e-05 -1.4562683246e-13 0.0000000000e+00)	1.0000000000e-04
3.16              	(-9.9999999995e-05 -1.4215779426e-13 0.0000000000e+00)	1.0000000000e-04
3.165             	(-9.9999999996e-05 -1.3893980994e-13 0.0000000000e+00)	1.0000000000e-04
3.17              	(-9.9999999996e-05 -1.3567884067e-13 0.0000000000e+00)	1.0000000000e-04
3.175             	(-9.9999999996e-05 -1.3242542654e-13 0.0000000000e+00)	1.0000000000e-04
3.18              	(-9.9999999996e-05 -1.2912598192e-13 0.0000000000e+00)	1.0000000000e-04
3.185             	(-9.9999999996e-05 -1.2562861988e-13 0.0000000000e+00)	1.0000000000e-04
3.19              	(-9.9999999997e-05 -1.2222783335e-13 0.0000000000e+00)	1.0000000000e-04
3.195             	(-9.9999999997e-05 -1.1875370264e-13 0.0000000000e+00)	1.0000000000e-04
3.2               	(-9.9999999997e-05 -1.1531126904e-13 0.0000000000e+00)	1.0000000000e-04
3.205             	(-9.9999999997e-05 -1.1190569848e-13 0.0000000000e+00)	1.0000000000e-04
3.21              	(-9.9999999997e-05 -1.0844623398e-13 0.0000000000e+00)	1.0000000000e-04
3.215             	(-9.9999999997e-05 -1.0508709749e-13 0.0000000000e+00)	1.0000000000e-04
3.22              	(-9.9999999998e-05 -1.0171874643e-13 0.0000000000e+00)	1.0000000000e-04
3.225             	(-9.9999999998e-05 -9.8408473233e-14 0.0000000000e+00)	1.0000000000e-04
3.23              	(-9.9999999997e-05 -9.5224733270e-14 0.0000000000e+00)	1.0000000000e-04
3.235             	(-9.9999999998e-05 -9.2094352251e-14 0.0000000000e+00)	1.0000000000e-04
3.24              	(-9.9999999998e-05 -8.9166637606e-14 0.0000000000e+00)	1.0000000000e-04
3.245             	(-9.9999999998e-05 -8.6387360702e-14 0.0000000000e+00)	1.0000000000e-04
3.25              	(-9.9999999999e-05 -8.3776252949e-14 0.0000000000e+00)	1.0000000000e-04
3.255             	(-9.9999999998e-05 -8.1342313643e-14 0.0000000000e+00)	1.0000000000e-04
3.26              	(-9.9999999998e-05 -7.8931065426e-14 0.0000000000e+00)	1.0000000000e-04
3.265             	(-9.9999999998e-05 -7.6716381144e-14 0.0000000000e+00)	1.0000000000e-04
3.27              	(-9.9999999999e-05 -7.4590904519e-14 0.0000000000e+00)	1.0000000000e-04
3.275             	(-9.9999999999e-05 -7.2579554596e-14 0.0000000000e+00)	1.0000000000e-04
3.28              	(-9.9999999998e-05 -7.0696255032e-14 0.0000000000e+00)	1.0000000000e-04
3.285             	(-9.9999999999e-05 -6.8787845625e-14 0.0000000000e+00)	1.0000000000e-04
3.29              	(-9.9999999999e-05 -6.7033315867e-14 0.0000000000e+00)	1.0000000000e-04
3.295             	(-9.9999999999e-05 -6.5296904632e-14 0.0000000000e+00)	1.0000000000e-04
3.3               	(-9.9999999999e-05 -6.3585494174e-14 0.0000000000e+00)	1.0000000000e-04
3.305             	(-9.9999999999e-05 -6.1898162127e-14 0.0000000000e+00)	1.0000000000e-04
3.31              	(-9.9999999999e-05 -6.0116477137e-14 0.0000000000e+00)	1.0000000000e-04
3.315             	(-9.9999999999e-05 -5.8400278260e-14 0.0000000000e+00)	1.0000000000e-04
3.32              	(-9.9999999999e-05 -5.6661095659e-14 0.0000000000e+00)	1.0000000000e-04
3.325             	(-9.9999999999e-05 -5.4933079095e-14 0.0000000000e+00)	1.0000000000e-04
3.33              	(-9.9999999999e-05 -5.3238327031e-14 0.0000000000e+00)	1.0000000000e-04
3.335             	(-9.9999999999e-05 -5.1505567662e-14 0.0000000000e+00)	1.0000000000e-04
3.34              	(-9.9999999999e-05 -4.9818167411e-14 0.0000000000e+00)	1.0000000000e-04
3.345             	(-9.9999999999e-05 -4.8135556396e-14 0.0000000000e+00)	1.0000000000e-04
3.35              	(-9.9999999999e-05 -4.6483901256e-14 0.0000000000e+00)	1.0000000000e-04
3.355             	(-9.9999999999e-05 -4.4905760530e-14 0.0000000000e+00)	1.0000000000e-04
3.36              	(-9.9999999999e-05 -4.3344740723e-14 0.0000000000e+00)	1.0000000000e-04
3.365             	(-9.9999999999e-05 -4.1876944174e-14 0.0000000000e+00)	1.0000000000e-04
3.37              	(-9.9999999999e-05 -4.0481450305e-14 0.0000000000e+00)	1.0000000000e-04
3.375             	(-1.0000000000e-04 -3.9164493246e-14 0.0000000000e+00)	1.0000000000e-04
3.38              	(-9.9999999999e-05 -3.7940727079e-14 0.0000000000e+00)	1.0000000000e-04
3.385             	(-9.9999999999e-05 -3.6725988995e-14 0.0000000000e+00)	1.0000000000e-04
3.39              	(-9.9999999999e-05 -3.5606207261e-14 0.0000000000e+00)	1.0000000000e-04
3.395             	(-1.0000000000e-04 -3.4539449391e-14 0.0000000000e+00)	1.0000000000e-04
3.4               	(-1.0000000000e-04 -3.3534251456e-14 0.0000000000e+00)	1.0000000000e-04
3.405             	(-9.9999999999e-05 -3.2591017271e-14 0.0000000000e+00)	1.0000000000e-04
3.41              	(-9.9999999999e-05 -3.1623794519e-14 0.0000000000e+00)	1.0000000000e-04
3.415             	(-1.0000000000e-04 -3.0703826077e-14 0.0000000000e+00)	1.0000000000e-04
3.42              	(-1.0000000000e-04 -2.9783252461e-14 0.0000000000e+00)	1.0000000000e-04
3.425             	(-1.0000000000e-04 -2.8866305885e-14 0.0000000000e+00)	1.0000000000e-04
3.43              	(-1.0000000000e-04 -2.7961076097e-14 0.0000000000e+00)	1.0000000000e-04
3.435             	(-1.0000000000e-04 -2.7016619870e-14 0.0000000000e+00)	1.0000000000e-04
3.44              	(-1.0000000000e-04 -2.6106778149e-14 0.0000000000e+00)	1.0000000000e-04
3.445             	(-1.0000000000e-04 -2.5178115716e-14 0.0000000000e+00)	1.0000000000e-04
3.45              	(-1.0000000000e-04 -2.4260148530e-14 0.0000000000e+00)	1.0000000000e-04
3.455             	(-1.0000000000e-04 -2.3369924539e-14 0.0000000000e+00)	1.0000000000e-04
3.46              	(-1.0000000000e-04 -2.2476636837e-14 0.0000000000e+00)	1.0000000000e-04
3.465             	(-1.0000000000e-04 -2.1630223293e-14 0.0000000000e+00)	1.0000000000e-04
3.47              	(-1.0000000000e-04 -2.0822409805e-14 0.0000000000e+00)	1.0000000000e-04
3.475             	(-1.0000000000e-04 -2.0060037765e-14 0.0000000000e+00)	1.0000000000e-04
3.48              	(-1.0000000000e-04 -1.9357275682e-14 0.0000000000e+00)	1.0000000000e-04
3.485             	(-1.0000000000e-04 -1.8664783668e-14 0.0000000000e+00)	1.0000000000e-04
3.49              	(-1.0000000000e-04 -1.8031901932e-14 0.0000000000e+00)	1.0000000000e-04
3.495             	(-1.0000000000e-04 -1.7432125581e-14 0.0000000000e+00)	1.0000000000e-04
3.5               	(-1.0000000000e-04 -1.6857827255e-14 0.0000000000e+00)	1.0000000000e-04
3.505             	(-1.0000000000e-04 -1.6308332370e-14 0.0000000000e+00)	1.0000000000e-04
3.51              	(-1.0000000000e-04 -1.5734193458e-14 0.0000000000e+00)	1.0000000000e-04
3.515             	(-1.0000000000e-04 -1.5185321756e-14 0.0000000000e+00)	1.0000000000e-04
3.52              	(-1.0000000000e-04 -1.4619490207e-14 0.0000000000e+00)	1.0000000000e-04
3.525             	(-1.0000000000e-04 -1.4055343950e-14 0.0000000000e+00)	1.0000000000e-04
3.53              	(-1.0000000000e-04 -1.3502586247e-14 0.0000000000e+00)	1.0000000000e-04
3.535             	(-1.0000000000e-04 -1.2934514033e-14 0.0000000000e+00)	1.0000000000e-04
3.54              	(-1.0000000000e-04 -1.2400410716e-14 0.0000000000e+00)	1.0000000000e-04
3.545             	(-1.0000000000e-04 -1.1880381285e-14 0.0000000000e+00)	1.0000000000e-04
3.55              	(-1.0000000000e-04 -1.1393015576e-14 0.0000000000e+00)	1.0000000000e-04
3.555             	(-1.0000000000e-04 -1.0945640305e-14 0.0000000000e+00)	1.0000000000e-04
3.56              	(-1.0000000000e-04 -1.0500489040e-14 0.0000000000e+00)	1.0000000000e-04
3.565             	(-1.0000000000e-04 -1.0093163123e-14 0.0000000000e+00)	1.0000000000e-04
3.57              	(-1.0000000000e-04 -9.6895793875e-15 0.0000000000e+00)	1.0000000000e-04
3.575             	(-1.0000000000e-04 -9.2946865908e-15 0.0000000000e+00)	1.0000000000e-04
3.58              	(-1.0000000000e-04 -8.9079467516e-15 0.0000000000e+00)	1.0000000000e-04
3.585             	(-1.0000000000e-04 -8.5024112769e-15 0.0000000000e+00)	1.0000000000e-04
3.59              	(-1.0000000000e-04 -8.1169080594e-15 0.0000000000e+00)	1.0000000000e-04
3.595             	(-1.0000000000e-04 -7.7360871228e-15 0.0000000000e+00)	1.0000000000e-04
3.6               	(-1.0000000000e-04 -7.3767104241e-15 0.0000000000e+00)	1.0000000000e-04
3.605             	(-1.0000000000e-04 -7.0447099637e-15 0.0000000000e+00)	1.0000000000e-04
3.61              	(-1.0000000000e-04 -6.7213986780e-15 0.0000000000e+00)	1.0000000000e-04
3.615             	(-1.0000000000e-04 -6.4261701837e-15 0.0000000000e+00)	1.0000000000e-04
3.62              	(-1.0000000000e-04 -6.1435192765e-15 0.0000000000e+00)	1.0000000000e-04
3.625             	(-1.0000000000e-04 -5.8774078777e-15 0.0000000000e+00)	1.0000000000e-04
3.63              	(-1.0000000000e-04 -5.6282286362e-15 0.0000000000e+00)	1.0000000000e-04
3.635             	(-1.0000000000e-04 -5.3849521190e-15 0.0000000000e+00)	1.0000000000e-04
3.64              	(-1.0000000000e-04 -5.1578429416e-15 0.0000000000e+00)	1.0000000000e-04
3.645             	(-1.0000000000e-04 -4.9372311749e-15 0.0000000000e+00)	1.0000000000e-04
3.65              	(-1.0000000000e-04 -4.7289398044e-15 0.0000000000e+00)	1.0000000000e-04
3.655             	(-1.0000000000e-04 -4.5322333095e-15 0.0000000000e+00)	1.0000000000e-04
3.66              	(-1.0000000000e-04 -4.3399007128e-15 0.0000000000e+00)	1.0000000000e-04
3.665             	(-1.0000000000e-04 -4.1581928017e-15 0.0000000000e+00)	1.0000000000e-04
3.67              	(-1.0000000000e-04 -3.9815351047e-15 0.0000000000e+00)	1.0000000000e-04
3.675             	(-1.0000000000e-04 -3.8140992421e-15 0.0000000000e+00)	1.0000000000e-04
3.68              	(-1.0000000000e-04 -3.6556168434e-15 0.0000000000e+00)	1.0000000000e-04
3.685             	(-1.0000000000e-04 -3.5006261077e-15 0.0000000000e+00)	1.0000000000e-04
3.69              	(-1.0000000000e-04 -3.3535284089e-15 0.0000000000e+00)	1.0000000000e-04
3.695             	(-1.0000000000e-04 -3.2103115322e-15 0.0000000000e+00)	1.0000000000e-04
3.7               	(-1.0000000000e-04 -3.0747971783e-15 0.0000000000e+00)	1.0000000000e-04
3.705             	(-1.0000000000e-04 -2.9462445663e-15 0.0000000000e+00)	1.0000000000e-04
3.71              	(-1.0000000000e-04 -2.8207986372e-15 0.0000000000e+00)	1.0000000000e-04
3.715             	(-1.0000000000e-04 -2.7013417973e-15 0.0000000000e+00)	1.0000000000e-04
3.72              	(-1.0000000000e-04 -2.5846057127e-15 0.0000000000e+00)	1.0000000000e-04
3.725             	(-1.0000000000e-04 -2.4744873285e-15 0.0000000000e+00)	1.0000000000e-04
3.73              	(-1.0000000000e-04 -2.3694905043e-15 0.0000000000e+00)	1.0000000000e-04
3.735             	(-1.0000000000e-04 -2.2675278211e-15 0.0000000000e+00)	1.0000000000e-04
3.74              	(-1.0000000000e-04 -2.1695588714e-15 0.0000000000e+00)	1.0000000000e-04
3.745             	(-1.0000000000e-04 -2.0743382702e-15 0.0000000000e+00)	1.0000000000e-04
3.75              	(-1.0000000000e-04 -1.9841106285e-15 0.0000000000e+00)	1.0000000000e-04
3.755             	(-1.0000000000e-04 -1.8984165501e-15 0.0000000000e+00)	1.0000000000e-04
3.76              	(-1.0000000000e-04 -1.8150910201e-15 0.0000000000e+00)	1.0000000000e-04
3.765             	(-1.0000000000e-04 -1.7348493047e-15 0.0000000000e+00)	1.0000000000e-04
3.77              	(-1.0000000000e-04 -1.6569507621e-15 0.0000000000e+00)	1.0000000000e-04
3.775             	(-1.0000000000e-04 -1.5831003108e-15 0.0000000000e+00)	1.0000000000e-04
3.78              	(-1.0000000000e-04 -1.5129961285e-15 0.0000000000e+00)	1.0000000000e-04
3.785             	(-1.0000000000e-04 -1.4450121358e-15 0.0000000000e+00)	1.0000000000e-04
3.79              	(-1.0000000000e-04 -1.3792521751e-15 0.0000000000e+00)	1.0000000000e-04
3.795             	(-1.0000000000e-04 -1.3155362799e-15 0.0000000000e+00)	1.0000000000e-04
3.8               	(-1.0000000000e-04 -1.2550841497e-15 0.0000000000e+00)	1.0000000000e-04
3.805             	(-1.0000000000e-04 -1.1977528551e-15 0.0000000000e+00)	1.0000000000e-04
3.81              	(-1.0000000000e-04 -1.1422652222e-15 0.0000000000e+00)	1.0000000000e-04
3.815             	(-1.0000000000e-04 -1.0884345461e-15 0.0000000000e+00)	1.0000000000e-04
3.82              	(-1.0000000000e-04 -1.0363562706e-15 0.0000000000e+00)	1.0000000000e-04
3.825             	(-1.0000000000e-04 -9.8696093094e-16 0.0000000000e+00)	1.0000000000e-04
3.83              	(-1.0000000000e-04 -9.4012443349e-16 0.0000000000e+00)	1.0000000000e-04
3.835             	(-1.0000000000e-04 -8.9490582090e-16 0.0000000000e+00)	1.0000000000e-04
3.84              	(-1.0000000000e-04 -8.5093604816e-16 0.0000000000e+00)	1.0000000000e-04
3.845             	(-1.0000000000e-04 -8.0848875983e-16 0.0000000000e+00)	1.0000000000e-04
3.85              	(-1.0000000000e-04 -7.6824083040e-16 0.0000000000e+00)	1.0000000000e-04
3.855             	(-1.0000000000e-04 -7.3011613473e-16 0.0000000000e+00)	1.0000000000e-04
3.86              	(-1.0000000000e-04 -6.9338732656e-16 0.0000000000e+00)	1.0000000000e-04
3.865             	(-1.0000000000e-04 -6.5762047137e-16 0.0000000000e+00)	1.0000000000e-04
3.87              	(-1.0000000000e-04 -6.2317475390e-16 0.0000000000e+00)	1.0000000000e-04
3.875             	(-1.0000000000e-04 -5.9053420721e-16 0.0000000000e+00)	1.0000000000e-04
3.88              	(-1.0000000000e-04 -5.5964357530e-16 0.0000000000e+00)	1.0000000000e-04
3.885             	(-1.0000000000e-04 -5.2997958569e-16 0.0000000000e+00)	1.0000000000e-04
3.89              	(-1.0000000000e-04 -5.0108568693e-16 0.0000000000e+00)	1.0000000000e-04
3.895             	(-1.0000000000e-04 -4.7335907088e-16 0.0000000000e+00)	1.0000000000e-04
3.9               	(-1.0000000000e-04 -4.4715045894e-16 0.0000000000e+00)	1.0000000000e-04
3.905             	(-1.0000000000e-04 -4.2238957081e-16 0.0000000000e+00)	1.0000000000e-04
3.91              	(-1.0000000000e-04 -3.9842853956e-16 0.0000000000e+00)	1.0000000000e-04
3.915             	(-1.0000000000e-04 -3.7539927559e-16 0.0000000000e+00)	1.0000000000e-04
3.92              	(-1.0000000000e-04 -3.5315911537e-16 0.0000000000e+00)	1.0000000000e-04
3.925             	(-1.0000000000e-04 -3.3210950617e-16 0.0000000000e+00)	1.0000000000e-04
3.93              	(-1.0000000000e-04 -3.1219806390e-16 0.0000000000e+00)	1.0000000000e-04
3.935             	(-1.0000000000e-04 -2.9314057425e-16 0.0000000000e+00)	1.0000000000e-04
3.94              	(-1.0000000000e-04 -2.7465966098e-16 0.0000000000e+00)	1.0000000000e-04
3.945             	(-1.0000000000e-04 -2.5697139370e-16 0.0000000000e+00)	1.0000000000e-04
3.95              	(-1.0000000000e-04 -2.4019654036e-16 0.0000000000e+00)	1.0000000000e-04
3.955             	(-1.0000000000e-04 -2.2436245135e-16 0.0000000000e+00)	1.0000000000e-04
3.96              	(-1.0000000000e-04 -2.0926433047e-16 0.0000000000e+00)	1.0000000000e-04
3.965             	(-1.0000000000e-04 -1.9461029419e-16 0.0000000000e+00)	1.0000000000e-04
3.97              	(-1.0000000000e-04 -1.8062366343e-16 0.0000000000e+00)	1.0000000000e-04
3.975             	(-1.0000000000e-04 -1.6736347266e-16 0.0000000000e+00)	1.0000000000e-04
3.98              	(-1.0000000000e-04 -1.5487198814e-16 0.0000000000e+00)	1.0000000000e-04
3.985             	(-1.0000000000e-04 -1.4300876153e-16 0.0000000000e+00)	1.0000000000e-04
3.99              	(-1.0000000000e-04 -1.3148343249e-16 0.0000000000e+00)	1.0000000000e-04
3.995             	(-1.0000000000e-04 -1.2050829844e-16 0.0000000000e+00)	1.0000000000e-04
4                 	(-1.0000000000e-04 -1.1012335216e-16 0.0000000000e+00)	1.0000000000e-04
4.005             	(-1.0000000000e-04 -1.0034891273e-16 0.0000000000e+00)	1.0000000000e-04
4.01              	(-1.0000000000e-04 -9.1123373924e-17 0.0000000000e+00)	1.0000000000e-04
4.015             	(-1.0000000000e-04 -8.2060728018e-17 0.0000000000e+00)	1.0000000000e-04
4.02              	(-1.0000000000e-04 -7.3408783344e-17 0.0000000000e+00)	1.0000000000e-04
4.025             	(-1.0000000000e-04 -6.5635556385e-17 0.0000000000e+00)	1.0000000000e-04
4.03              	(-1.0000000000e-04 -5.8222365037e-17 0.0000000000e+00)	1.0000000000e-04
4.035             	(-1.0000000000e-04 -5.1334097112e-17 0.0000000000e+00)	1.0000000000e-04
4.04              	(-1.0000000000e-04 -4.4431392461e-17 0.0000000000e+00)	1.0000000000e-04
4.045             	(-1.0000000000e-04 -3.8057486421e-17 0.0000000000e+00)	1.0000000000e-04
4.05              	(-1.0000000000e-04 -3.1953795929e-17 0.0000000000e+00)	1.0000000000e-04
4.055             	(-1.0000000000e-04 -2.6285898679e-17 0.0000000000e+00)	1.0000000000e-04
4.06              	(-1.0000000000e-04 -2.0941686426e-17 0.0000000000e+00)	1.0000000000e-04
4.065             	(-1.0000000000e-04 -1.5695940500e-17 0.0000000000e+00)	1.0000000000e-04
4.07              	(-1.0000000000e-04 -1.0778939529e-17 0.0000000000e+00)	1.0000000000e-04
4.075             	(-1.0000000000e-04 -6.1385018158e-18 0.0000000000e+00)	1.0000000000e-04
4.08              	(-1.0000000000e-04 -1.8382336547e-18 0.0000000000e+00)	1.0000000000e-04
4.085             	(-1.0000000000e-04 2.1389750645e-18 0.0000000000e+00)	1.0000000000e-04
4.09              	(-1.0000000000e-04 5.9719408549e-18 0.0000000000e+00)	1.0000000000e-04
4.095             	(-1.0000000000e-04 9.9273861171e-18 0.0000000000e+00)	1.0000000000e-04
4.1               	(-1.0000000000e-04 1.3452432645e-17 0.0000000000e+00)	1.0000000000e-04
4.105             	(-1.0000000000e-04 1.6870583693e-17 0.0000000000e+00)	1.0000000000e-04
4.11              	(-1.0000000000e-04 2.0039450700e-17 0.0000000000e+00)	1.0000000000e-04
4.115             	(-1.0000000000e-04 2.3117544633e-17 0.0000000000e+00)	1.0000000000e-04
4.12              	(-1.0000000000e-04 2.6016120040e-17 0.0000000000e+00)	1.0000000000e-04
4.125             	(-1.0000000000e-04 2.8519329692e-17 0.0000000000e+00)	1.0000000000e-04
4.13              	(-1.0000000000e-04 3.0893755016e-17 0.0000000000e+00)	1.0000000000e-04
4.135             	(-1.0000000000e-04 3.3089933624e-17 0.0000000000e+00)	1.0000000000e-04
4.14              	(-1.0000000000e-04 3.5271051379e-17 0.0000000000e+00)	1.0000000000e-04
4.145             	(-1.0000000000e-04 3.7242730101e-17 0.0000000000e+00)	1.0000000000e-04
4.15              	(-1.0000000000e-04 3.9093533048e-17 0.0000000000e+00)	1.0000000000e-04
4.155             	(-1.0000000000e-04 4.0772012809e-17 0.0000000000e+00)	1.0000000000e-04
4.16              	(-1.0000000000e-04 4.2265922896e-17 0.0000000000e+00)	1.0000000000e-04
4.165             	(-1.0000000000e-04 4.3734571634e-17 0.0000000000e+00)	1.0000000000e-04
4.17              	(-1.0000000000e-04 4.5057593562e-17 0.0000000000e+00)	1.0000000000e-04
4.175             	(-1.0000000000e-04 4.6268636346e-17 0.0000000000e+00)	1.0000000000e-04
4.18              	(-1.0000000000e-04 4.7377685576e-17 0.0000000000e+00)	1.0000000000e-04
4.185             	(-1.0000000000e-04 4.8464143403e-17 0.0000000000e+00)	1.0000000000e-04
4.19              	(-1.0000000000e-04 4.9637670745e-17 0.0000000000e+00)	1.0000000000e-04
4.195             	(-1.0000000000e-04 5.0641907103e-17 0.0000000000e+00)	1.0000000000e-04
4.2               	(-1.0000000000e-04 5.1624894828e-17 0.0000000000e+00)	1.0000000000e-04
4.205             	(-1.0000000000e-04 5.2528729776e-17 0.0000000000e+00)	1.0000000000e-04
4.21              	(-1.0000000000e-04 5.3299184966e-17 0.0000000000e+00)	1.0000000000e-04
4.215             	(-1.0000000000e-04 5.3883637763e-17 0.0000000000e+00)	1.0000000000e-04
4.22              	(-1.0000000000e-04 5.4487118581e-17 0.0000000000e+00)	1.0000000000e-04
4.225             	(-1.0000000000e-04 5.4985849031e-17 0.0000000000e+00)	1.0000000000e-04
4.23              	(-1.0000000000e-04 5.5452628665e-17 0.0000000000e+00)	1.0000000000e-04
4.235             	(-1.0000000000e-04 5.5772187581e-17 0.0000000000e+00)	1.0000000000e-04
4.24              	(-1.0000000000e-04 5.6116109425e-17 0.0000000000e+00)	1.0000000000e-04
4.245             	(-1.0000000000e-04 5.6373875724e-17 0.0000000000e+00)	1.0000000000e-04
4.25              	(-1.0000000000e-04 5.6591616488e-17 0.0000000000e+00)	1.0000000000e-04
4.255             	(-1.0000000000e-04 5.6762097816e-17 0.0000000000e+00)	1.0000000000e-04
4.26              	(-1.0000000000e-04 5.6882548894e-17 0.0000000000e+00)	1.0000000000e-04
4.265             	(-1.0000000000e-04 5.7067619144e-17 0.0000000000e+00)	1.0000000000e-04
4.27              	(-1.0000000000e-04 5.7183203979e-17 0.0000000000e+00)	1.0000000000e-04
4.275             	(-1.0000000000e-04 5.7275300961e-17 0.0000000000e+00)	1.0000000000e-04
4.28              	(-1.0000000000e-04 5.7273000799e-17 0.0000000000e+00)	1.0000000000e-04
4.285             	(-1.0000000000e-04 5.7187901598e-17 0.0000000000e+00)	1.0000000000e-04
4.29              	(-1.0000000000e-04 5.7139151300e-17 0.0000000000e+00)	1.0000000000e-04
4.295             	(-1.0000000000e-04 5.7049769899e-17 0.0000000000e+00)	1.0000000000e-04
4.3               	(-1.0000000000e-04 5.6952681948e-17 0.0000000000e+00)	1.0000000000e-04
4.305             	(-1.0000000000e-04 5.6828837331e-17 0.0000000000e+00)	1.0000000000e-04
4.31              	(-1.0000000000e-04 5.6669427797e-17 0.0000000000e+00)	1.0000000000e-04
4.315             	(-1.0000000000e-04 5.6545463433e-17 0.0000000000e+00)	1.0000000000e-04
4.32              	(-1.0000000000e-04 5.6369610316e-17 0.0000000000e+00)	1.0000000000e-04
4.325             	(-1.0000000000e-04 5.6135232250e-17 0.0000000000e+00)	1.0000000000e-04
4.33              	(-1.0000000000e-04 5.5899881638e-17 0.0000000000e+00)	1.0000000000e-04
4.335             	(-1.0000000000e-04 5.5602455411e-17 0.0000000000e+00)	1.0000000000e-04
4.34              	(-1.0000000000e-04 5.5353776477e-17 0.0000000000e+00)	1.0000000000e-04
4.345             	(-1.0000000000e-04 5.5100912554e-17 0.0000000000e+00)	1.0000000000e-04
4.35              	(-1.0000000000e-04 5.4820834715e-17 0.0000000000e+00)	1.0000000000e-04
4.355             	(-1.0000000000e-04 5.4534252144e-17 0.0000000000e+00)	1.0000000000e-04
4.36              	(-1.0000000000e-04 5.4267754109e-17 0.0000000000e+00)	1.0000000000e-04
4.365             	(-1.0000000000e-04 5.4018504900e-17 0.0000000000e+00)	1.0000000000e-04
4.37              	(-1.0000000000e-04 5.3725375738e-17 0.0000000000e+00)	1.0000000000e-04
4.375             	(-1.0000000000e-04 5.3415873943e-17 0.0000000000e+00)	1.0000000000e-04
4.38              	(-1.0000000000e-04 5.3106316756e-17 0.0000000000e+00)	1.0000000000e-04
